fname,w,h,lazul_x,lazul_y,lazul_w,lazul_h,lverde_x,lverde_y,lverde_w,lverde_h,vazam_x,vazam_y,vazam_w,vazam_h,vamve_x,vamve_y,vamve_w,vamve_h
2019-04-06-13-44-20-071541.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071574.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071608.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071641.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071675.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071708.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071742.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071775.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071809.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071842.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071876.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071909.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071943.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-071976.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072010.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072043.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072077.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072110.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072144.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072177.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072211.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072244.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072278.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072311.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072345.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072378.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072412.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072446.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072479.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072513.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072546.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072580.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072613.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072647.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072680.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072714.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072747.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072781.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072814.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072848.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072881.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072915.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072948.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-072982.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073015.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073049.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073082.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073116.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073149.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073183.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073216.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073250.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073283.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073317.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073350.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073384.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073417.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073451.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073484.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073518.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073551.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073585.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073618.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073652.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073685.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073719.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073752.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073786.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073819.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073853.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073886.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073920.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073953.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-073987.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074020.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074054.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074087.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074121.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074154.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074188.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074221.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074255.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074288.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074322.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074356.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074389.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-074423.jpg,640.0,480.0,601.0,49.0,74.0,46.0,,,,,,,,,,,,
2019-04-06-13-44-20-074456.jpg,640.0,480.0,595.0,48.0,74.0,46.0,,,,,,,,,,,,
2019-04-06-13-44-20-074490.jpg,640.0,480.0,581.0,46.0,73.0,45.0,,,,,,,,,,,,
2019-04-06-13-44-20-074523.jpg,640.0,480.0,570.0,45.0,74.0,46.0,,,,,,,,,,,,
2019-04-06-13-44-20-074557.jpg,640.0,480.0,559.0,44.0,76.0,47.0,,,,,,,,,,,,
2019-04-06-13-44-20-074590.jpg,640.0,480.0,549.0,43.0,74.0,46.0,,,,,,,,,,,,
2019-04-06-13-44-20-074624.jpg,640.0,480.0,535.0,42.0,76.0,47.0,,,,,,,,,,,,
2019-04-06-13-44-20-074657.jpg,640.0,480.0,520.0,40.0,76.0,47.0,,,,,,,,,,,,
2019-04-06-13-44-20-074691.jpg,640.0,480.0,505.0,39.0,74.0,46.0,,,,,620.0,94.0,20.0,31.0,,,,
2019-04-06-13-44-20-074724.jpg,640.0,480.0,491.0,37.0,76.0,47.0,,,,,604.0,90.0,22.0,34.0,,,,
2019-04-06-13-44-20-074758.jpg,640.0,480.0,481.0,36.0,77.0,47.0,,,,,593.0,89.0,28.0,34.0,,,,
2019-04-06-13-44-20-074791.jpg,640.0,480.0,473.0,37.0,74.0,46.0,,,,,585.0,90.0,26.0,32.0,,,,
2019-04-06-13-44-20-074825.jpg,640.0,480.0,464.0,36.0,74.0,46.0,,,,,573.0,87.0,27.0,33.0,,,,
2019-04-06-13-44-20-074858.jpg,640.0,480.0,453.0,37.0,72.0,44.0,,,,,562.0,86.0,27.0,33.0,,,,
2019-04-06-13-44-20-074892.jpg,640.0,480.0,441.0,36.0,70.0,43.0,,,,,550.0,85.0,27.0,33.0,,,,
2019-04-06-13-44-20-074925.jpg,640.0,480.0,428.0,35.0,72.0,44.0,,,,,535.0,83.0,27.0,33.0,,,,
2019-04-06-13-44-20-074959.jpg,640.0,480.0,415.0,35.0,69.0,42.0,,,,,523.0,81.0,27.0,33.0,,,,
2019-04-06-13-44-20-074992.jpg,640.0,480.0,402.0,35.0,69.0,42.0,,,,,508.0,81.0,27.0,33.0,,,,
2019-04-06-13-44-20-075026.jpg,640.0,480.0,391.0,34.0,69.0,42.0,,,,,498.0,79.0,26.0,32.0,,,,
2019-04-06-13-44-20-075059.jpg,640.0,480.0,380.0,33.0,72.0,44.0,,,,,490.0,79.0,25.0,31.0,,,,
2019-04-06-13-44-20-075093.jpg,640.0,480.0,372.0,33.0,72.0,44.0,,,,,481.0,78.0,25.0,31.0,,,,
2019-04-06-13-44-20-075126.jpg,640.0,480.0,361.0,32.0,73.0,45.0,,,,,471.0,77.0,24.0,30.0,,,,
2019-04-06-13-44-20-075160.jpg,640.0,480.0,349.0,33.0,72.0,44.0,,,,,458.0,77.0,25.0,31.0,,,,
2019-04-06-13-44-20-075193.jpg,640.0,480.0,336.0,33.0,72.0,44.0,,,,,445.0,75.0,25.0,30.0,,,,
2019-04-06-13-44-20-075227.jpg,640.0,480.0,322.0,33.0,73.0,45.0,,,,,432.0,74.0,25.0,31.0,,,,
2019-04-06-13-44-20-075260.jpg,640.0,480.0,309.0,33.0,73.0,45.0,,,,,419.0,74.0,25.0,31.0,,,,
2019-04-06-13-44-20-075294.jpg,640.0,480.0,299.0,33.0,73.0,45.0,,,,,409.0,74.0,25.0,31.0,617.0,68.0,23.0,31.0
2019-04-06-13-44-20-075327.jpg,640.0,480.0,290.0,34.0,73.0,45.0,,,,,399.0,73.0,25.0,31.0,605.0,67.0,23.0,31.0
2019-04-06-13-44-20-075361.jpg,640.0,480.0,280.0,35.0,74.0,46.0,,,,,391.0,74.0,25.0,31.0,594.0,67.0,31.0,29.0
2019-04-06-13-44-20-075394.jpg,640.0,480.0,268.0,36.0,74.0,46.0,,,,,379.0,74.0,25.0,31.0,581.0,65.0,30.0,28.0
2019-04-06-13-44-20-075428.jpg,640.0,480.0,255.0,37.0,74.0,46.0,,,66.0,38.0,367.0,74.0,25.0,31.0,568.0,64.0,30.0,28.0
2019-04-06-13-44-20-075461.jpg,640.0,480.0,242.0,38.0,74.0,46.0,605.0,22.0,66.0,38.0,354.0,74.0,25.0,31.0,553.0,63.0,30.0,28.0
2019-04-06-13-44-20-075495.jpg,640.0,480.0,228.0,39.0,74.0,46.0,595.0,21.0,64.0,36.0,340.0,74.0,25.0,31.0,539.0,60.0,30.0,28.0
2019-04-06-13-44-20-075528.jpg,640.0,480.0,216.0,41.0,74.0,46.0,579.0,18.0,68.0,39.0,329.0,75.0,25.0,31.0,524.0,58.0,31.0,29.0
2019-04-06-13-44-20-075562.jpg,640.0,480.0,205.0,42.0,74.0,46.0,567.0,16.0,68.0,39.0,319.0,75.0,25.0,31.0,513.0,57.0,31.0,29.0
2019-04-06-13-44-20-075595.jpg,640.0,480.0,195.0,43.0,74.0,46.0,556.0,10.0,72.0,47.0,310.0,76.0,25.0,31.0,504.0,56.0,30.0,28.0
2019-04-06-13-44-20-075629.jpg,640.0,480.0,184.0,45.0,74.0,46.0,545.0,10.0,72.0,47.0,301.0,77.0,25.0,31.0,493.0,55.0,31.0,29.0
2019-04-06-13-44-20-075662.jpg,640.0,480.0,173.0,46.0,74.0,46.0,532.0,9.0,72.0,47.0,290.0,78.0,25.0,31.0,482.0,55.0,31.0,29.0
2019-04-06-13-44-20-075696.jpg,640.0,480.0,159.0,49.0,74.0,46.0,517.0,8.0,72.0,47.0,277.0,79.0,25.0,31.0,468.0,54.0,31.0,29.0
2019-04-06-13-44-20-075729.jpg,640.0,480.0,145.0,51.0,74.0,46.0,502.0,5.0,73.0,47.0,265.0,80.0,25.0,31.0,455.0,52.0,30.0,28.0
2019-04-06-13-44-20-075763.jpg,640.0,480.0,130.0,52.0,76.0,47.0,484.0,9.0,72.0,42.0,253.0,81.0,25.0,31.0,444.0,53.0,29.0,27.0
2019-04-06-13-44-20-075796.jpg,640.0,480.0,118.0,54.0,76.0,47.0,472.0,8.0,72.0,42.0,241.0,83.0,25.0,31.0,432.0,52.0,29.0,27.0
2019-04-06-13-44-20-075830.jpg,640.0,480.0,107.0,56.0,77.0,47.0,462.0,7.0,70.0,41.0,232.0,84.0,25.0,31.0,422.0,51.0,28.0,26.0
2019-04-06-13-44-20-075863.jpg,640.0,480.0,99.0,57.0,77.0,47.0,453.0,6.0,73.0,42.0,225.0,85.0,25.0,31.0,415.0,51.0,28.0,26.0
2019-04-06-13-44-20-075897.jpg,640.0,480.0,88.0,60.0,79.0,48.0,443.0,6.0,73.0,42.0,216.0,87.0,25.0,31.0,406.0,52.0,29.0,27.0
2019-04-06-13-44-20-075930.jpg,640.0,480.0,74.0,61.0,84.0,51.0,433.0,6.0,71.0,41.0,206.0,88.0,25.0,31.0,395.0,51.0,29.0,27.0
2019-04-06-13-44-20-075964.jpg,640.0,480.0,61.0,64.0,84.0,51.0,419.0,5.0,74.0,43.0,194.0,91.0,25.0,31.0,384.0,51.0,28.0,26.0
2019-04-06-13-44-20-075997.jpg,640.0,480.0,45.0,67.0,86.0,52.0,407.0,5.0,71.0,41.0,181.0,93.0,25.0,31.0,372.0,51.0,28.0,26.0
2019-04-06-13-44-20-076031.jpg,640.0,480.0,31.0,70.0,86.0,52.0,394.0,5.0,71.0,41.0,169.0,96.0,25.0,31.0,359.0,51.0,28.0,26.0
2019-04-06-13-44-20-076064.jpg,640.0,480.0,17.0,72.0,86.0,52.0,383.0,4.0,73.0,42.0,157.0,98.0,25.0,31.0,348.0,51.0,28.0,26.0
2019-04-06-13-44-20-076098.jpg,640.0,480.0,6.0,76.0,87.0,54.0,372.0,3.0,74.0,43.0,149.0,100.0,25.0,31.0,339.0,52.0,28.0,26.0
2019-04-06-13-44-20-076131.jpg,640.0,480.0,-5.0,78.0,89.0,55.0,364.0,5.0,71.0,41.0,139.0,102.0,25.0,31.0,331.0,52.0,28.0,26.0
2019-04-06-13-44-20-076165.jpg,640.0,480.0,-15.0,79.0,91.0,56.0,354.0,3.0,73.0,42.0,128.0,104.0,25.0,31.0,321.0,52.0,28.0,26.0
2019-04-06-13-44-20-076198.jpg,640.0,480.0,-27.0,82.0,89.0,55.0,341.0,4.0,73.0,42.0,116.0,108.0,25.0,31.0,310.0,54.0,28.0,26.0
2019-04-06-13-44-20-076232.jpg,640.0,480.0,-42.0,84.0,89.0,55.0,328.0,3.0,71.0,41.0,102.0,110.0,25.0,31.0,296.0,53.0,28.0,26.0
2019-04-06-13-44-20-076266.jpg,640.0,480.0,,,89.0,55.0,314.0,3.0,76.0,44.0,87.0,115.0,25.0,31.0,284.0,54.0,28.0,26.0
2019-04-06-13-44-20-076299.jpg,640.0,480.0,,,,,301.0,4.0,74.0,43.0,74.0,118.0,25.0,31.0,272.0,55.0,28.0,26.0
2019-04-06-13-44-20-076333.jpg,640.0,480.0,,,,,292.0,3.0,74.0,43.0,66.0,121.0,25.0,31.0,263.0,56.0,28.0,26.0
2019-04-06-13-44-20-076366.jpg,640.0,480.0,,,,,288.0,3.0,74.0,43.0,62.0,122.0,25.0,31.0,259.0,57.0,28.0,26.0
2019-04-06-13-44-20-076400.jpg,640.0,480.0,,,,,287.0,4.0,73.0,42.0,61.0,122.0,25.0,31.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076433.jpg,640.0,480.0,,,,,287.0,4.0,71.0,41.0,60.0,122.0,25.0,31.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076467.jpg,640.0,480.0,,,,,286.0,5.0,74.0,43.0,60.0,122.0,25.0,31.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076500.jpg,640.0,480.0,,,,,286.0,5.0,73.0,42.0,59.0,123.0,25.0,31.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076534.jpg,640.0,480.0,,,,,287.0,5.0,71.0,41.0,54.0,118.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076567.jpg,640.0,480.0,,,,,287.0,4.0,73.0,42.0,54.0,118.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076601.jpg,640.0,480.0,,,,,287.0,5.0,71.0,41.0,54.0,118.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076634.jpg,640.0,480.0,,,,,287.0,4.0,73.0,42.0,54.0,119.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076668.jpg,640.0,480.0,,,,,287.0,5.0,71.0,41.0,54.0,119.0,35.0,38.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076701.jpg,640.0,480.0,,,,,287.0,5.0,71.0,41.0,54.0,119.0,35.0,38.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076735.jpg,640.0,480.0,,,,,287.0,4.0,73.0,42.0,54.0,119.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076768.jpg,640.0,480.0,,,,,287.0,5.0,71.0,41.0,55.0,118.0,35.0,38.0,258.0,57.0,28.0,26.0
2019-04-06-13-44-20-076802.jpg,640.0,480.0,,,,,287.0,5.0,73.0,42.0,55.0,119.0,35.0,38.0,258.0,58.0,28.0,26.0
2019-04-06-13-44-20-076835.jpg,640.0,480.0,,,,,287.0,6.0,71.0,41.0,56.0,119.0,35.0,38.0,257.0,58.0,28.0,26.0
2019-04-06-13-44-20-076869.jpg,640.0,480.0,,,,,287.0,5.0,73.0,42.0,55.0,119.0,35.0,38.0,258.0,58.0,28.0,26.0
2019-04-06-13-44-20-076902.jpg,640.0,480.0,,,,,286.0,5.0,73.0,42.0,54.0,119.0,35.0,38.0,257.0,58.0,28.0,26.0
2019-04-06-13-44-20-076936.jpg,640.0,480.0,,,,,287.0,4.0,73.0,42.0,54.0,118.0,35.0,38.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-076969.jpg,640.0,480.0,,,,,286.0,5.0,73.0,42.0,53.0,119.0,35.0,38.0,257.0,57.0,28.0,26.0
2019-04-06-13-44-20-077003.jpg,640.0,480.0,,,,,285.0,4.0,73.0,42.0,51.0,119.0,35.0,38.0,256.0,57.0,28.0,26.0
2019-04-06-13-44-20-077036.jpg,640.0,480.0,,,,,284.0,3.0,73.0,42.0,49.0,120.0,35.0,38.0,255.0,56.0,28.0,26.0
2019-04-06-13-44-20-077070.jpg,640.0,480.0,,,,,284.0,3.0,73.0,42.0,48.0,120.0,35.0,38.0,254.0,57.0,28.0,26.0
2019-04-06-13-44-20-077103.jpg,640.0,480.0,,,,,282.0,4.0,73.0,42.0,47.0,121.0,35.0,38.0,253.0,58.0,28.0,26.0
2019-04-06-13-44-20-077137.jpg,640.0,480.0,,,,,281.0,5.0,73.0,42.0,46.0,123.0,35.0,38.0,251.0,59.0,28.0,26.0
2019-04-06-13-44-20-077170.jpg,640.0,480.0,,,,,280.0,5.0,73.0,42.0,44.0,124.0,35.0,38.0,250.0,59.0,28.0,26.0
2019-04-06-13-44-20-077204.jpg,640.0,480.0,,,,,278.0,6.0,73.0,42.0,43.0,124.0,35.0,38.0,249.0,59.0,28.0,26.0
2019-04-06-13-44-20-077237.jpg,640.0,480.0,,,,,277.0,6.0,73.0,42.0,41.0,126.0,35.0,38.0,248.0,61.0,28.0,26.0
2019-04-06-13-44-20-077271.jpg,640.0,480.0,,,,,276.0,6.0,73.0,42.0,39.0,126.0,35.0,38.0,244.0,57.0,33.0,26.0
2019-04-06-13-44-20-077304.jpg,640.0,480.0,,,,,275.0,7.0,73.0,42.0,38.0,128.0,35.0,38.0,243.0,60.0,33.0,26.0
2019-04-06-13-44-20-077338.jpg,640.0,480.0,,,,,275.0,6.0,73.0,42.0,36.0,128.0,35.0,38.0,242.0,58.0,33.0,26.0
2019-04-06-13-44-20-077371.jpg,640.0,480.0,,,,,273.0,8.0,74.0,43.0,35.0,130.0,35.0,38.0,241.0,61.0,33.0,26.0
2019-04-06-13-44-20-077405.jpg,640.0,480.0,,,,,272.0,7.0,74.0,43.0,33.0,130.0,35.0,38.0,240.0,60.0,33.0,26.0
2019-04-06-13-44-20-077438.jpg,640.0,480.0,,,,,270.0,8.0,74.0,43.0,31.0,132.0,35.0,38.0,239.0,61.0,32.0,25.0
2019-04-06-13-44-20-077472.jpg,640.0,480.0,,,,,268.0,8.0,76.0,44.0,29.0,132.0,35.0,38.0,238.0,62.0,32.0,25.0
2019-04-06-13-44-20-077505.jpg,640.0,480.0,,,,,268.0,9.0,74.0,43.0,26.0,134.0,35.0,38.0,236.0,62.0,33.0,26.0
2019-04-06-13-44-20-077539.jpg,640.0,480.0,,,,,266.0,9.0,76.0,44.0,25.0,135.0,35.0,38.0,235.0,63.0,33.0,26.0
2019-04-06-13-44-20-077572.jpg,640.0,480.0,,,,,266.0,10.0,74.0,43.0,24.0,136.0,35.0,38.0,234.0,63.0,33.0,26.0
2019-04-06-13-44-20-077606.jpg,640.0,480.0,,,,,265.0,10.0,74.0,43.0,22.0,137.0,35.0,38.0,232.0,64.0,33.0,26.0
2019-04-06-13-44-20-077639.jpg,640.0,480.0,,,,,263.0,9.0,74.0,43.0,20.0,138.0,35.0,38.0,231.0,64.0,33.0,26.0
2019-04-06-13-44-20-077673.jpg,640.0,480.0,,,,,262.0,11.0,76.0,44.0,18.0,140.0,35.0,38.0,230.0,66.0,33.0,26.0
2019-04-06-13-44-20-077706.jpg,640.0,480.0,,,,,260.0,11.0,76.0,44.0,16.0,142.0,35.0,38.0,229.0,66.0,33.0,26.0
2019-04-06-13-44-20-077740.jpg,640.0,480.0,,,,,257.0,11.0,79.0,46.0,12.0,144.0,35.0,38.0,226.0,68.0,33.0,26.0
2019-04-06-13-44-20-077773.jpg,640.0,480.0,,,,,255.0,12.0,77.0,45.0,8.0,146.0,35.0,38.0,224.0,68.0,33.0,26.0
2019-04-06-13-44-20-077807.jpg,640.0,480.0,,,,,253.0,14.0,76.0,44.0,3.0,150.0,35.0,38.0,221.0,70.0,33.0,26.0
2019-04-06-13-44-20-077840.jpg,640.0,480.0,,,,,249.0,14.0,79.0,46.0,0.0,152.0,35.0,38.0,218.0,71.0,33.0,26.0
2019-04-06-13-44-20-077874.jpg,640.0,480.0,,,,,246.0,15.0,79.0,46.0,-6.0,156.0,35.0,38.0,215.0,73.0,33.0,26.0
2019-04-06-13-44-20-077907.jpg,640.0,480.0,,,,,244.0,17.0,77.0,45.0,-10.0,160.0,35.0,38.0,212.0,76.0,32.0,25.0
2019-04-06-13-44-20-077941.jpg,640.0,480.0,,,,,241.0,18.0,77.0,45.0,,,35.0,38.0,210.0,77.0,32.0,25.0
2019-04-06-13-44-20-077974.jpg,640.0,480.0,,,,,237.0,18.0,81.0,47.0,,,,,206.0,79.0,33.0,26.0
2019-04-06-13-44-20-078008.jpg,640.0,480.0,,,,,234.0,20.0,81.0,47.0,,,,,203.0,81.0,33.0,26.0
2019-04-06-13-44-20-078041.jpg,640.0,480.0,,,,,230.0,20.0,82.0,48.0,,,,,199.0,83.0,33.0,26.0
2019-04-06-13-44-20-078075.jpg,640.0,480.0,,,,,238.0,25.0,60.0,42.0,,,,,196.0,86.0,33.0,26.0
2019-04-06-13-44-20-078108.jpg,640.0,480.0,,,,,235.0,26.0,60.0,42.0,,,,,192.0,88.0,33.0,26.0
2019-04-06-13-44-20-078142.jpg,640.0,480.0,,,,,233.0,29.0,57.0,40.0,,,,,190.0,91.0,33.0,26.0
2019-04-06-13-44-20-078176.jpg,640.0,480.0,,,,,231.0,33.0,54.0,38.0,,,,,187.0,94.0,33.0,26.0
2019-04-06-13-44-20-078209.jpg,640.0,480.0,,,,,226.0,33.0,55.0,39.0,,,,,183.0,95.0,33.0,26.0
2019-04-06-13-44-20-078243.jpg,640.0,480.0,,,,,224.0,36.0,57.0,40.0,,,,,181.0,99.0,33.0,26.0
2019-04-06-13-44-20-078276.jpg,640.0,480.0,,,,,222.0,37.0,59.0,41.0,,,,,177.0,100.0,33.0,26.0
2019-04-06-13-44-20-078310.jpg,640.0,480.0,,,,,219.0,38.0,60.0,42.0,,,,,175.0,104.0,33.0,26.0
2019-04-06-13-44-20-078343.jpg,640.0,480.0,,,,,216.0,39.0,60.0,42.0,,,,,172.0,108.0,33.0,26.0
2019-04-06-13-44-20-078377.jpg,640.0,480.0,,,,,213.0,41.0,60.0,42.0,,,,,169.0,109.0,33.0,26.0
2019-04-06-13-44-20-078410.jpg,640.0,480.0,,,,,211.0,44.0,60.0,42.0,,,,,167.0,113.0,33.0,26.0
2019-04-06-13-44-20-078444.jpg,640.0,480.0,,,,,209.0,47.0,57.0,40.0,,,,,164.0,115.0,33.0,26.0
2019-04-06-13-44-20-078477.jpg,640.0,480.0,,,,,205.0,50.0,56.0,39.0,,,,,160.0,117.0,33.0,26.0
2019-04-06-13-44-20-078511.jpg,640.0,480.0,,,,,203.0,52.0,56.0,39.0,,,,,158.0,122.0,33.0,26.0
2019-04-06-13-44-20-078544.jpg,640.0,480.0,,,,,200.0,54.0,56.0,39.0,,,,,155.0,125.0,33.0,26.0
2019-04-06-13-44-20-078578.jpg,640.0,480.0,,,,,197.0,56.0,56.0,39.0,,,,,150.0,127.0,33.0,26.0
2019-04-06-13-44-20-078611.jpg,640.0,480.0,,,,,195.0,58.0,54.0,38.0,,,,,149.0,131.0,32.0,25.0
2019-04-06-13-44-20-078645.jpg,640.0,480.0,,,,,193.0,62.0,51.0,36.0,,,,,146.0,134.0,33.0,26.0
2019-04-06-13-44-20-078678.jpg,640.0,480.0,,,,,191.0,66.0,51.0,36.0,,,,,143.0,137.0,33.0,26.0
2019-04-06-13-44-20-078712.jpg,640.0,480.0,,,,,187.0,67.0,51.0,36.0,,,,,139.0,140.0,33.0,26.0
2019-04-06-13-44-20-078745.jpg,640.0,480.0,,,,,182.0,60.0,69.0,47.0,,,,,135.0,143.0,33.0,26.0
2019-04-06-13-44-20-078779.jpg,640.0,480.0,,,,,180.0,62.0,67.0,46.0,,,,,132.0,147.0,33.0,26.0
